like_id,user_id,post_id,post_author_id,created_at,period,same_cluster_as_author
l0005488,u0067,p000562,u0271,2026-01-02 19:37:10,before_policy,1
l0005489,u0017,p000562,u0271,2026-01-02 14:45:10,before_policy,0
l0005490,u0237,p000563,u0352,2026-03-19 15:56:58,after_policy,1
l0005491,u0283,p000563,u0352,2026-03-19 08:31:58,after_policy,1
l0005492,u0110,p000563,u0352,2026-03-19 15:04:58,after_policy,1
l0005493,u0180,p000563,u0352,2026-03-19 09:47:58,after_policy,1
l0005494,u0202,p000563,u0352,2026-03-19 18:34:58,after_policy,1
l0005495,u0342,p000563,u0352,2026-03-19 10:40:58,after_policy,1
l0005496,u0198,p000563,u0352,2026-03-19 15:06:58,after_policy,1
l0005497,u0096,p000563,u0352,2026-03-19 12:43:58,after_policy,1
l0005498,u0269,p000563,u0352,2026-03-19 13:26:58,after_policy,1
l0005499,u0178,p000563,u0352,2026-03-19 18:52:58,after_policy,1
l0005500,u0016,p000563,u0352,2026-03-19 08:08:58,after_policy,1
l0005501,u0169,p000563,u0352,2026-03-19 13:41:58,after_policy,1
l0005502,u0078,p000563,u0352,2026-03-19 16:50:58,after_policy,1
l0005503,u0276,p000563,u0352,2026-03-19 13:12:58,after_policy,0
l0005504,u0261,p000563,u0352,2026-03-19 16:26:58,after_policy,1
l0005505,u0153,p000564,u0016,2026-04-04 13:31:16,after_policy,0
l0005506,u0169,p000564,u0016,2026-04-04 12:12:16,after_policy,1
l0005507,u0323,p000564,u0016,2026-04-04 18:35:16,after_policy,1
l0005508,u0218,p000564,u0016,2026-04-04 16:00:16,after_policy,1
l0005509,u0356,p000564,u0016,2026-04-04 17:55:16,after_policy,1
l0005510,u0025,p000564,u0016,2026-04-04 19:33:16,after_policy,1
l0005511,u0129,p000564,u0016,2026-04-04 18:02:16,after_policy,1
l0005512,u0140,p000564,u0016,2026-04-04 13:07:16,after_policy,1
l0005513,u0344,p000564,u0016,2026-04-04 23:18:16,after_policy,1
l0005514,u0343,p000565,u0153,2025-12-31 22:30:55,before_policy,1
l0005515,u0280,p000565,u0153,2026-01-01 03:04:55,before_policy,0
l0005516,u0129,p000565,u0153,2025-12-31 22:16:55,before_policy,0
l0005517,u0142,p000565,u0153,2026-01-01 02:30:55,before_policy,1
l0005518,u0247,p000565,u0153,2025-12-31 23:29:55,before_policy,1
l0005519,u0172,p000565,u0153,2026-01-01 07:10:55,before_policy,0
l0005520,u0042,p000565,u0153,2026-01-01 07:00:55,before_policy,1
l0005521,u0271,p000565,u0153,2025-12-31 22:05:55,before_policy,0
l0005522,u0192,p000565,u0153,2026-01-01 02:54:55,before_policy,1
l0005523,u0329,p000565,u0153,2026-01-01 06:13:55,before_policy,1
l0005524,u0279,p000565,u0153,2026-01-01 00:37:55,before_policy,1
l0005525,u0345,p000565,u0153,2026-01-01 01:23:55,before_policy,1
l0005526,u0060,p000566,u0121,2026-02-27 21:07:37,before_policy,1
l0005527,u0021,p000567,u0009,2026-04-10 03:53:59,after_policy,1
l0005528,u0270,p000567,u0009,2026-04-10 02:44:59,after_policy,1
l0005529,u0227,p000567,u0009,2026-04-09 22:24:59,after_policy,1
l0005530,u0042,p000567,u0009,2026-04-10 02:09:59,after_policy,1
l0005531,u0325,p000567,u0009,2026-04-10 06:39:59,after_policy,1
l0005532,u0318,p000567,u0009,2026-04-10 01:03:59,after_policy,1
l0005533,u0100,p000567,u0009,2026-04-09 23:59:59,after_policy,1
l0005534,u0203,p000567,u0009,2026-04-09 23:42:59,after_policy,1
l0005535,u0193,p000567,u0009,2026-04-09 23:48:59,after_policy,1
l0005536,u0337,p000567,u0009,2026-04-10 04:21:59,after_policy,0
l0005537,u0208,p000567,u0009,2026-04-09 20:04:59,after_policy,1
l0005538,u0223,p000567,u0009,2026-04-10 02:32:59,after_policy,1
l0005539,u0215,p000567,u0009,2026-04-10 06:26:59,after_policy,1
l0005540,u0174,p000567,u0009,2026-04-10 00:16:59,after_policy,1
l0005541,u0306,p000567,u0009,2026-04-10 02:23:59,after_policy,1
l0005542,u0257,p000567,u0009,2026-04-09 21:21:59,after_policy,1
l0005543,u0077,p000567,u0009,2026-04-10 01:06:59,after_policy,1
l0005544,u0168,p000567,u0009,2026-04-10 06:56:59,after_policy,1
l0005545,u0325,p000568,u0303,2026-04-16 00:31:06,after_policy,1
l0005546,u0329,p000568,u0303,2026-04-15 23:11:06,after_policy,1
l0005547,u0194,p000568,u0303,2026-04-15 17:42:06,after_policy,0
l0005548,u0248,p000568,u0303,2026-04-15 22:46:06,after_policy,1
l0005549,u0305,p000568,u0303,2026-04-15 22:28:06,after_policy,1
l0005550,u0080,p000568,u0303,2026-04-15 18:41:06,after_policy,1
l0005551,u0126,p000568,u0303,2026-04-15 18:48:06,after_policy,1
l0005552,u0231,p000568,u0303,2026-04-16 02:07:06,after_policy,1
l0005553,u0119,p000568,u0303,2026-04-16 00:17:06,after_policy,1
l0005554,u0193,p000568,u0303,2026-04-15 15:08:06,after_policy,1
l0005555,u0183,p000568,u0303,2026-04-16 01:37:06,after_policy,1
l0005556,u0208,p000568,u0303,2026-04-15 23:02:06,after_policy,1
l0005557,u0257,p000568,u0303,2026-04-15 16:02:06,after_policy,1
l0005558,u0005,p000568,u0303,2026-04-15 22:14:06,after_policy,0
l0005559,u0203,p000568,u0303,2026-04-15 16:26:06,after_policy,1
l0005560,u0080,p000569,u0270,2026-01-12 22:04:15,before_policy,1
l0005561,u0223,p000569,u0270,2026-01-12 21:16:15,before_policy,1
l0005562,u0310,p000569,u0270,2026-01-12 21:07:15,before_policy,1
l0005563,u0086,p000569,u0270,2026-01-12 22:51:15,before_policy,0
l0005564,u0160,p000569,u0270,2026-01-12 22:48:15,before_policy,0
l0005565,u0106,p000570,u0325,2026-03-04 15:56:35,after_policy,1
l0005566,u0264,p000571,u0344,2026-03-07 17:30:07,after_policy,1
l0005567,u0078,p000571,u0344,2026-03-07 10:03:07,after_policy,1
l0005568,u0150,p000572,u0177,2026-02-28 09:31:35,before_policy,0
l0005569,u0325,p000572,u0177,2026-02-28 13:00:35,before_policy,1
l0005570,u0140,p000573,u0187,2026-04-13 01:25:09,after_policy,1
l0005571,u0353,p000573,u0187,2026-04-13 10:15:09,after_policy,1
l0005572,u0321,p000573,u0187,2026-04-13 02:07:09,after_policy,1
l0005573,u0293,p000573,u0187,2026-04-13 08:01:09,after_policy,1
l0005574,u0226,p000573,u0187,2026-04-13 01:51:09,after_policy,1
l0005575,u0300,p000573,u0187,2026-04-12 23:34:09,after_policy,0
l0005576,u0291,p000573,u0187,2026-04-13 04:37:09,after_policy,1
l0005577,u0252,p000573,u0187,2026-04-13 01:55:09,after_policy,1
l0005578,u0322,p000573,u0187,2026-04-13 04:45:09,after_policy,1
l0005579,u0230,p000573,u0187,2026-04-13 08:01:09,after_policy,1
l0005580,u0178,p000573,u0187,2026-04-13 07:47:09,after_policy,1
l0005581,u0055,p000573,u0187,2026-04-13 08:53:09,after_policy,0
l0005582,u0112,p000573,u0187,2026-04-13 04:30:09,after_policy,1
l0005583,u0240,p000573,u0187,2026-04-13 01:28:09,after_policy,0
l0005584,u0210,p000573,u0187,2026-04-13 09:48:09,after_policy,1
l0005585,u0078,p000573,u0187,2026-04-13 01:58:09,after_policy,1
l0005586,u0043,p000573,u0187,2026-04-13 02:39:09,after_policy,0
l0005587,u0122,p000573,u0187,2026-04-13 02:43:09,after_policy,1
l0005588,u0002,p000573,u0187,2026-04-13 02:51:09,after_policy,1
l0005589,u0105,p000573,u0187,2026-04-13 08:57:09,after_policy,1
l0005590,u0198,p000573,u0187,2026-04-13 07:34:09,after_policy,1
l0005591,u0307,p000573,u0187,2026-04-13 09:51:09,after_policy,1
l0005592,u0116,p000573,u0187,2026-04-13 09:00:09,after_policy,1
l0005593,u0008,p000573,u0187,2026-04-13 04:59:09,after_policy,1
l0005594,u0022,p000573,u0187,2026-04-13 09:21:09,after_policy,1
l0005595,u0060,p000573,u0187,2026-04-13 01:44:09,after_policy,1
l0005596,u0171,p000573,u0187,2026-04-13 08:29:09,after_policy,1
l0005597,u0095,p000573,u0187,2026-04-13 00:32:09,after_policy,1
l0005598,u0355,p000573,u0187,2026-04-13 03:50:09,after_policy,1
l0005599,u0277,p000574,u0157,2026-04-03 09:06:44,after_policy,1
l0005600,u0340,p000574,u0157,2026-04-03 09:24:44,after_policy,1
l0005601,u0233,p000574,u0157,2026-04-03 08:11:44,after_policy,1
l0005602,u0167,p000574,u0157,2026-04-03 12:57:44,after_policy,1
l0005603,u0221,p000574,u0157,2026-04-03 10:16:44,after_policy,1
l0005604,u0047,p000574,u0157,2026-04-03 16:55:44,after_policy,1
l0005605,u0240,p000574,u0157,2026-04-03 17:57:44,after_policy,0
l0005606,u0140,p000575,u0171,2026-02-20 20:04:38,before_policy,1
l0005607,u0317,p000575,u0171,2026-02-20 18:32:38,before_policy,0
l0005608,u0072,p000575,u0171,2026-02-20 17:48:38,before_policy,1
l0005609,u0069,p000575,u0171,2026-02-20 21:48:38,before_policy,0
l0005610,u0086,p000576,u0266,2026-01-03 23:04:26,before_policy,1
l0005611,u0078,p000576,u0266,2026-01-03 18:28:26,before_policy,0
l0005612,u0103,p000576,u0266,2026-01-04 02:02:26,before_policy,1
l0005613,u0299,p000576,u0266,2026-01-03 23:57:26,before_policy,0
l0005614,u0295,p000576,u0266,2026-01-04 02:11:26,before_policy,1
l0005615,u0339,p000576,u0266,2026-01-03 17:53:26,before_policy,1
l0005616,u0170,p000576,u0266,2026-01-04 04:54:26,before_policy,1
l0005617,u0159,p000576,u0266,2026-01-03 17:56:26,before_policy,0
l0005618,u0359,p000576,u0266,2026-01-03 17:53:26,before_policy,1
l0005619,u0094,p000576,u0266,2026-01-03 22:33:26,before_policy,1
l0005620,u0038,p000576,u0266,2026-01-03 23:52:26,before_policy,1
l0005621,u0311,p000576,u0266,2026-01-04 02:26:26,before_policy,1
l0005622,u0066,p000576,u0266,2026-01-03 19:06:26,before_policy,0
l0005623,u0177,p000577,u0351,2026-04-25 07:11:44,after_policy,1
l0005624,u0041,p000577,u0351,2026-04-24 23:51:44,after_policy,1
l0005625,u0223,p000577,u0351,2026-04-25 05:55:44,after_policy,1
l0005626,u0109,p000577,u0351,2026-04-25 04:43:44,after_policy,1
l0005627,u0057,p000577,u0351,2026-04-25 02:39:44,after_policy,1
l0005628,u0051,p000577,u0351,2026-04-24 22:15:44,after_policy,1
l0005629,u0306,p000577,u0351,2026-04-25 04:57:44,after_policy,1
l0005630,u0073,p000577,u0351,2026-04-25 06:44:44,after_policy,1
l0005631,u0291,p000578,u0322,2026-01-25 18:59:08,before_policy,1
l0005632,u0330,p000578,u0322,2026-01-25 17:02:08,before_policy,1
l0005633,u0170,p000579,u0046,2026-02-13 10:41:31,before_policy,1
l0005634,u0294,p000579,u0046,2026-02-13 19:05:31,before_policy,1
l0005635,u0207,p000579,u0046,2026-02-13 13:41:31,before_policy,0
l0005636,u0328,p000579,u0046,2026-02-13 12:01:31,before_policy,1
l0005637,u0181,p000579,u0046,2026-02-13 14:20:31,before_policy,1
l0005638,u0038,p000579,u0046,2026-02-13 11:20:31,before_policy,1
l0005639,u0287,p000579,u0046,2026-02-13 15:51:31,before_policy,1
l0005640,u0317,p000579,u0046,2026-02-13 15:08:31,before_policy,0
l0005641,u0194,p000579,u0046,2026-02-13 08:00:31,before_policy,1
l0005642,u0145,p000580,u0011,2026-03-29 01:18:38,after_policy,1
l0005643,u0041,p000580,u0011,2026-03-29 01:26:38,after_policy,1
l0005644,u0163,p000580,u0011,2026-03-29 05:15:38,after_policy,0
l0005645,u0015,p000580,u0011,2026-03-29 03:28:38,after_policy,1
l0005646,u0192,p000580,u0011,2026-03-29 02:57:38,after_policy,1
l0005647,u0137,p000580,u0011,2026-03-29 00:32:38,after_policy,1
l0005648,u0311,p000580,u0011,2026-03-29 06:19:38,after_policy,0
l0005649,u0164,p000580,u0011,2026-03-29 06:06:38,after_policy,1
l0005650,u0300,p000580,u0011,2026-03-29 00:03:38,after_policy,1
l0005651,u0043,p000580,u0011,2026-03-28 23:49:38,after_policy,1
l0005652,u0052,p000580,u0011,2026-03-28 21:13:38,after_policy,0
l0005653,u0216,p000580,u0011,2026-03-28 22:03:38,after_policy,1
l0005654,u0256,p000580,u0011,2026-03-29 06:32:38,after_policy,1
l0005655,u0241,p000580,u0011,2026-03-29 02:50:38,after_policy,0
l0005656,u0350,p000580,u0011,2026-03-29 04:15:38,after_policy,1
l0005657,u0246,p000580,u0011,2026-03-29 07:21:38,after_policy,1
l0005658,u0174,p000580,u0011,2026-03-29 05:03:38,after_policy,1
l0005659,u0080,p000580,u0011,2026-03-28 21:47:38,after_policy,1
l0005660,u0009,p000580,u0011,2026-03-28 22:46:38,after_policy,1
l0005661,u0151,p000580,u0011,2026-03-29 01:55:38,after_policy,1
l0005662,u0100,p000580,u0011,2026-03-29 03:58:38,after_policy,1
l0005663,u0075,p000580,u0011,2026-03-29 00:13:38,after_policy,1
l0005664,u0176,p000580,u0011,2026-03-29 06:38:38,after_policy,1
l0005665,u0203,p000580,u0011,2026-03-28 22:03:38,after_policy,1
l0005666,u0310,p000580,u0011,2026-03-28 20:50:38,after_policy,1
l0005667,u0266,p000581,u0092,2026-01-19 07:18:07,before_policy,1
l0005668,u0151,p000581,u0092,2026-01-19 06:51:07,before_policy,0
l0005669,u0046,p000581,u0092,2026-01-19 11:18:07,before_policy,1
l0005670,u0170,p000581,u0092,2026-01-19 09:24:07,before_policy,1
l0005671,u0298,p000581,u0092,2026-01-19 13:26:07,before_policy,1
l0005672,u0197,p000581,u0092,2026-01-19 13:11:07,before_policy,1
l0005673,u0278,p000581,u0092,2026-01-19 13:15:07,before_policy,0
l0005674,u0332,p000581,u0092,2026-01-19 05:32:07,before_policy,0
l0005675,u0103,p000581,u0092,2026-01-19 07:19:07,before_policy,1
l0005676,u0284,p000581,u0092,2026-01-19 09:06:07,before_policy,1
l0005677,u0295,p000581,u0092,2026-01-19 16:51:07,before_policy,1
l0005678,u0054,p000581,u0092,2026-01-19 16:54:07,before_policy,1
l0005679,u0086,p000581,u0092,2026-01-19 14:36:07,before_policy,1
l0005680,u0145,p000582,u0134,2026-01-21 17:18:14,before_policy,1
l0005681,u0075,p000582,u0134,2026-01-21 21:40:14,before_policy,1
l0005682,u0040,p000582,u0134,2026-01-21 23:28:14,before_policy,1
l0005683,u0334,p000582,u0134,2026-01-22 01:45:14,before_policy,1
l0005684,u0244,p000582,u0134,2026-01-21 18:27:14,before_policy,0
l0005685,u0298,p000582,u0134,2026-01-21 21:05:14,before_policy,0
l0005686,u0125,p000582,u0134,2026-01-21 20:12:14,before_policy,1
l0005687,u0089,p000582,u0134,2026-01-21 22:47:14,before_policy,0
l0005688,u0242,p000582,u0134,2026-01-22 01:23:14,before_policy,1
l0005689,u0126,p000582,u0134,2026-01-21 18:34:14,before_policy,1
l0005690,u0272,p000582,u0134,2026-01-21 17:38:14,before_policy,0
l0005691,u0002,p000582,u0134,2026-01-21 15:30:14,before_policy,0
l0005692,u0254,p000582,u0134,2026-01-21 18:40:14,before_policy,0
l0005693,u0310,p000582,u0134,2026-01-21 22:06:14,before_policy,1
l0005694,u0313,p000582,u0134,2026-01-21 20:27:14,before_policy,1
l0005695,u0119,p000582,u0134,2026-01-21 18:16:14,before_policy,1
l0005696,u0031,p000582,u0134,2026-01-22 02:35:14,before_policy,0
l0005697,u0318,p000582,u0134,2026-01-21 18:34:14,before_policy,1
l0005698,u0254,p000583,u0149,2026-04-07 04:02:41,after_policy,1
l0005699,u0105,p000583,u0149,2026-04-06 22:25:41,after_policy,1
l0005700,u0112,p000583,u0149,2026-04-06 22:03:41,after_policy,1
l0005701,u0161,p000583,u0149,2026-04-06 23:35:41,after_policy,1
l0005702,u0259,p000583,u0149,2026-04-06 18:35:41,after_policy,0
l0005703,u0152,p000583,u0149,2026-04-06 21:07:41,after_policy,1
l0005704,u0222,p000583,u0149,2026-04-07 04:57:41,after_policy,1
l0005705,u0096,p000584,u0236,2026-01-15 20:30:36,before_policy,1
l0005706,u0059,p000584,u0236,2026-01-16 05:44:36,before_policy,1
l0005707,u0307,p000584,u0236,2026-01-16 03:09:36,before_policy,1
l0005708,u0288,p000585,u0111,2026-01-10 19:38:42,before_policy,1
l0005709,u0183,p000586,u0303,2026-04-12 15:07:16,after_policy,1
l0005710,u0145,p000586,u0303,2026-04-12 14:03:16,after_policy,1
l0005711,u0192,p000586,u0303,2026-04-12 11:59:16,after_policy,1
l0005712,u0011,p000586,u0303,2026-04-12 20:24:16,after_policy,1
l0005713,u0286,p000586,u0303,2026-04-12 19:05:16,after_policy,1
l0005714,u0323,p000586,u0303,2026-04-12 14:45:16,after_policy,0
l0005715,u0238,p000586,u0303,2026-04-12 09:35:16,after_policy,1
l0005716,u0258,p000586,u0303,2026-04-12 18:57:16,after_policy,0
l0005717,u0333,p000586,u0303,2026-04-12 12:00:16,after_policy,1
l0005718,u0076,p000586,u0303,2026-04-12 17:44:16,after_policy,1
l0005719,u0106,p000586,u0303,2026-04-12 10:02:16,after_policy,1
l0005720,u0326,p000586,u0303,2026-04-12 15:43:16,after_policy,1
l0005721,u0009,p000586,u0303,2026-04-12 10:11:16,after_policy,1
l0005722,u0269,p000586,u0303,2026-04-12 11:24:16,after_policy,0
l0005723,u0306,p000586,u0303,2026-04-12 20:31:16,after_policy,1
l0005724,u0042,p000586,u0303,2026-04-12 18:02:16,after_policy,1
l0005725,u0325,p000586,u0303,2026-04-12 14:56:16,after_policy,1
l0005726,u0206,p000586,u0303,2026-04-12 18:18:16,after_policy,0
l0005727,u0041,p000586,u0303,2026-04-12 17:52:16,after_policy,1
l0005728,u0179,p000586,u0303,2026-04-12 09:10:16,after_policy,1
l0005729,u0073,p000586,u0303,2026-04-12 20:32:16,after_policy,1
l0005730,u0330,p000586,u0303,2026-04-12 18:39:16,after_policy,0
l0005731,u0206,p000587,u0327,2026-01-27 17:35:17,before_policy,0
l0005732,u0209,p000587,u0327,2026-01-27 14:55:17,before_policy,0
l0005733,u0283,p000587,u0327,2026-01-27 23:34:17,before_policy,0
l0005734,u0175,p000587,u0327,2026-01-28 00:32:17,before_policy,0
l0005735,u0103,p000587,u0327,2026-01-27 15:31:17,before_policy,1
l0005736,u0102,p000587,u0327,2026-01-27 22:20:17,before_policy,0
l0005737,u0094,p000587,u0327,2026-01-27 19:49:17,before_policy,1
l0005738,u0064,p000587,u0327,2026-01-27 18:57:17,before_policy,0
l0005739,u0327,p000587,u0327,2026-01-28 01:14:17,before_policy,1
l0005740,u0233,p000587,u0327,2026-01-27 19:53:17,before_policy,0
l0005741,u0359,p000587,u0327,2026-01-27 17:33:17,before_policy,1
l0005742,u0298,p000587,u0327,2026-01-27 17:12:17,before_policy,1
l0005743,u0194,p000587,u0327,2026-01-27 20:05:17,before_policy,1
l0005744,u0319,p000587,u0327,2026-01-27 22:43:17,before_policy,1
l0005745,u0266,p000587,u0327,2026-01-27 22:43:17,before_policy,1
l0005746,u0087,p000588,u0263,2026-04-06 08:19:30,after_policy,1
l0005747,u0111,p000588,u0263,2026-04-06 07:44:30,after_policy,1
l0005748,u0084,p000588,u0263,2026-04-05 23:41:30,after_policy,1
l0005749,u0335,p000588,u0263,2026-04-06 03:56:30,after_policy,1
l0005750,u0255,p000588,u0263,2026-04-06 04:16:30,after_policy,1
l0005751,u0292,p000588,u0263,2026-04-05 22:39:30,after_policy,1
l0005752,u0049,p000589,u0311,2026-01-27 23:38:37,before_policy,1
l0005753,u0252,p000590,u0226,2026-04-07 10:38:10,after_policy,1
l0005754,u0024,p000590,u0226,2026-04-07 14:25:10,after_policy,1
l0005755,u0351,p000590,u0226,2026-04-07 12:26:10,after_policy,0
l0005756,u0135,p000590,u0226,2026-04-07 05:57:10,after_policy,1
l0005757,u0027,p000590,u0226,2026-04-07 06:02:10,after_policy,1
l0005758,u0355,p000590,u0226,2026-04-07 07:05:10,after_policy,1
l0005759,u0093,p000590,u0226,2026-04-07 05:08:10,after_policy,1
l0005760,u0320,p000590,u0226,2026-04-07 07:36:10,after_policy,1
l0005761,u0029,p000590,u0226,2026-04-07 06:09:10,after_policy,1
l0005762,u0161,p000590,u0226,2026-04-07 09:52:10,after_policy,1
l0005763,u0220,p000590,u0226,2026-04-07 14:27:10,after_policy,0
l0005764,u0070,p000590,u0226,2026-04-07 06:01:10,after_policy,1
l0005765,u0356,p000590,u0226,2026-04-07 10:59:10,after_policy,1
l0005766,u0122,p000590,u0226,2026-04-07 04:58:10,after_policy,1
l0005767,u0121,p000590,u0226,2026-04-07 06:15:10,after_policy,1
l0005768,u0323,p000590,u0226,2026-04-07 13:03:10,after_policy,1
l0005769,u0250,p000590,u0226,2026-04-07 04:12:10,after_policy,1
l0005770,u0281,p000590,u0226,2026-04-07 15:12:10,after_policy,1
l0005771,u0238,p000590,u0226,2026-04-07 09:15:10,after_policy,0
l0005772,u0313,p000591,u0208,2026-01-20 16:02:42,before_policy,1
l0005773,u0194,p000591,u0208,2026-01-20 10:23:42,before_policy,0
l0005774,u0234,p000592,u0039,2026-01-15 00:37:40,before_policy,1
l0005775,u0177,p000593,u0174,2026-02-03 07:27:50,before_policy,1
l0005776,u0090,p000593,u0174,2026-02-03 03:44:50,before_policy,0
l0005777,u0043,p000593,u0174,2026-02-03 00:13:50,before_policy,1
l0005778,u0066,p000593,u0174,2026-02-03 09:25:50,before_policy,0
l0005779,u0186,p000593,u0174,2026-02-03 01:06:50,before_policy,0
l0005780,u0249,p000593,u0174,2026-02-03 10:08:50,before_policy,0
l0005781,u0306,p000593,u0174,2026-02-03 08:44:50,before_policy,1
l0005782,u0120,p000594,u0031,2026-01-30 06:19:10,before_policy,1
l0005783,u0246,p000595,u0185,2026-03-31 12:11:43,after_policy,1
l0005784,u0204,p000595,u0185,2026-03-31 17:36:43,after_policy,1
l0005785,u0247,p000595,u0185,2026-03-31 12:38:43,after_policy,1
l0005786,u0144,p000595,u0185,2026-03-31 12:56:43,after_policy,1
l0005787,u0329,p000595,u0185,2026-03-31 11:18:43,after_policy,1
l0005788,u0326,p000595,u0185,2026-03-31 17:37:43,after_policy,1
l0005789,u0305,p000595,u0185,2026-03-31 16:18:43,after_policy,1
l0005790,u0358,p000595,u0185,2026-03-31 20:39:43,after_policy,1
l0005791,u0044,p000595,u0185,2026-03-31 13:17:43,after_policy,1
l0005792,u0296,p000595,u0185,2026-03-31 12:20:43,after_policy,1
l0005793,u0110,p000595,u0185,2026-03-31 20:32:43,after_policy,0
l0005794,u0318,p000595,u0185,2026-03-31 20:07:43,after_policy,1
l0005795,u0021,p000595,u0185,2026-03-31 17:02:43,after_policy,1
l0005796,u0152,p000596,u0269,2026-04-04 09:23:09,after_policy,1
l0005797,u0210,p000596,u0269,2026-04-04 12:10:09,after_policy,1
l0005798,u0081,p000596,u0269,2026-04-04 09:41:09,after_policy,1
l0005799,u0328,p000596,u0269,2026-04-04 08:30:09,after_policy,0
