comment_like_id,user_id,comment_id,comment_author_id,post_id,created_at,period,same_cluster_as_comment_author
cl0006785,u0068,c0001982,u0127,p000715,2026-04-01 09:02:40,after_policy,1
cl0006786,u0260,c0001982,u0127,p000715,2026-04-01 06:54:40,after_policy,1
cl0006787,u0327,c0001983,u0194,p000716,2026-04-08 17:06:14,after_policy,1
cl0006788,u0294,c0001983,u0194,p000716,2026-04-08 23:20:14,after_policy,1
cl0006789,u0163,c0001983,u0194,p000716,2026-04-08 19:31:14,after_policy,0
cl0006790,u0037,c0001983,u0194,p000716,2026-04-08 17:11:14,after_policy,1
cl0006791,u0181,c0001983,u0194,p000716,2026-04-08 15:14:14,after_policy,1
cl0006792,u0278,c0001984,u0276,p000717,2026-01-09 14:18:03,before_policy,0
cl0006793,u0037,c0001984,u0276,p000717,2026-01-09 18:07:03,before_policy,1
cl0006794,u0163,c0001984,u0276,p000717,2026-01-09 10:34:03,before_policy,0
cl0006795,u0339,c0001985,u0010,p000718,2026-02-20 05:41:38,before_policy,0
cl0006796,u0045,c0001985,u0010,p000718,2026-02-20 09:09:38,before_policy,1
cl0006797,u0292,c0001986,u0042,p000718,2026-02-20 17:47:38,before_policy,0
cl0006798,u0036,c0001986,u0042,p000718,2026-02-20 18:03:38,before_policy,0
cl0006799,u0244,c0001986,u0042,p000718,2026-02-20 22:49:38,before_policy,0
cl0006800,u0109,c0001986,u0042,p000718,2026-02-20 19:08:38,before_policy,1
cl0006801,u0113,c0001986,u0042,p000718,2026-02-21 04:01:38,before_policy,1
cl0006802,u0065,c0001987,u0167,p000718,2026-02-20 21:56:38,before_policy,1
cl0006803,u0300,c0001987,u0167,p000718,2026-02-20 22:51:38,before_policy,0
cl0006804,u0357,c0001988,u0147,p000718,2026-02-21 00:58:38,before_policy,1
cl0006805,u0338,c0001988,u0147,p000718,2026-02-21 04:31:38,before_policy,1
cl0006806,u0109,c0001988,u0147,p000718,2026-02-21 03:23:38,before_policy,0
cl0006807,u0136,c0001989,u0203,p000719,2026-03-15 19:17:41,after_policy,1
cl0006808,u0297,c0001991,u0272,p000719,2026-03-16 00:15:41,after_policy,1
cl0006809,u0240,c0001991,u0272,p000719,2026-03-15 13:31:41,after_policy,0
cl0006810,u0047,c0001991,u0272,p000719,2026-03-15 19:04:41,after_policy,1
cl0006811,u0279,c0001991,u0272,p000719,2026-03-15 20:16:41,after_policy,0
cl0006812,u0112,c0001993,u0043,p000720,2026-04-05 19:32:15,after_policy,0
cl0006813,u0192,c0001993,u0043,p000720,2026-04-05 13:45:15,after_policy,1
cl0006814,u0254,c0001994,u0135,p000720,2026-04-05 16:38:15,after_policy,1
cl0006815,u0211,c0001994,u0135,p000720,2026-04-05 15:54:15,after_policy,0
cl0006816,u0150,c0001994,u0135,p000720,2026-04-06 00:48:15,after_policy,1
cl0006817,u0112,c0001995,u0322,p000720,2026-04-05 13:24:15,after_policy,1
cl0006818,u0040,c0001995,u0322,p000720,2026-04-05 14:40:15,after_policy,0
cl0006819,u0285,c0001997,u0019,p000721,2026-02-12 20:42:18,before_policy,0
cl0006820,u0339,c0001997,u0019,p000721,2026-02-12 20:37:18,before_policy,0
cl0006821,u0315,c0001997,u0019,p000721,2026-02-12 20:37:18,before_policy,1
cl0006822,u0075,c0001999,u0318,p000722,2026-03-15 20:34:42,after_policy,1
cl0006823,u0153,c0001999,u0318,p000722,2026-03-16 01:02:42,after_policy,1
cl0006824,u0296,c0001999,u0318,p000722,2026-03-15 23:17:42,after_policy,1
cl0006825,u0043,c0001999,u0318,p000722,2026-03-15 22:45:42,after_policy,1
cl0006826,u0179,c0002000,u0055,p000722,2026-03-15 16:01:42,after_policy,1
cl0006827,u0042,c0002000,u0055,p000722,2026-03-15 13:15:42,after_policy,1
cl0006828,u0245,c0002001,u0020,p000723,2026-04-09 05:44:51,after_policy,1
cl0006829,u0111,c0002001,u0020,p000723,2026-04-09 04:24:51,after_policy,1
cl0006830,u0127,c0002001,u0020,p000723,2026-04-09 04:17:51,after_policy,1
cl0006831,u0260,c0002001,u0020,p000723,2026-04-09 11:28:51,after_policy,1
cl0006832,u0263,c0002001,u0020,p000723,2026-04-09 05:21:51,after_policy,1
cl0006833,u0102,c0002001,u0020,p000723,2026-04-09 04:58:51,after_policy,1
cl0006834,u0057,c0002002,u0145,p000723,2026-04-09 03:03:51,after_policy,1
cl0006835,u0330,c0002002,u0145,p000723,2026-04-09 13:15:51,after_policy,0
cl0006836,u0051,c0002002,u0145,p000723,2026-04-09 05:53:51,after_policy,1
cl0006837,u0089,c0002003,u0301,p000724,2026-01-08 10:45:10,before_policy,1
cl0006838,u0295,c0002004,u0213,p000724,2026-01-07 22:09:10,before_policy,1
cl0006839,u0055,c0002004,u0213,p000724,2026-01-08 03:17:10,before_policy,0
cl0006840,u0213,c0002004,u0213,p000724,2026-01-07 16:02:10,before_policy,1
cl0006841,u0328,c0002004,u0213,p000724,2026-01-08 01:42:10,before_policy,1
cl0006842,u0347,c0002005,u0357,p000724,2026-01-08 18:20:10,before_policy,1
cl0006843,u0019,c0002005,u0357,p000724,2026-01-08 13:48:10,before_policy,0
cl0006844,u0268,c0002005,u0357,p000724,2026-01-08 11:47:10,before_policy,1
cl0006845,u0331,c0002006,u0279,p000725,2026-03-23 02:09:44,after_policy,1
cl0006846,u0035,c0002006,u0279,p000725,2026-03-23 08:31:44,after_policy,1
cl0006847,u0305,c0002006,u0279,p000725,2026-03-23 03:24:44,after_policy,1
cl0006848,u0227,c0002006,u0279,p000725,2026-03-23 10:03:44,after_policy,1
cl0006849,u0154,c0002006,u0279,p000725,2026-03-23 02:00:44,after_policy,1
cl0006850,u0177,c0002006,u0279,p000725,2026-03-23 03:15:44,after_policy,1
cl0006851,u0113,c0002006,u0279,p000725,2026-03-23 12:28:44,after_policy,1
cl0006852,u0179,c0002006,u0279,p000725,2026-03-23 07:31:44,after_policy,1
cl0006853,u0345,c0002007,u0109,p000725,2026-03-23 19:55:44,after_policy,1
cl0006854,u0202,c0002007,u0109,p000725,2026-03-23 22:57:44,after_policy,0
cl0006855,u0126,c0002007,u0109,p000725,2026-03-23 15:34:44,after_policy,1
cl0006856,u0329,c0002008,u0224,p000725,2026-03-23 11:01:44,after_policy,1
cl0006857,u0303,c0002008,u0224,p000725,2026-03-23 05:41:44,after_policy,1
cl0006858,u0190,c0002009,u0229,p000725,2026-03-23 18:04:44,after_policy,1
cl0006859,u0223,c0002010,u0345,p000725,2026-03-23 05:29:44,after_policy,1
cl0006860,u0272,c0002011,u0064,p000726,2026-01-13 04:26:19,before_policy,1
cl0006861,u0263,c0002011,u0064,p000726,2026-01-13 07:48:19,before_policy,0
cl0006862,u0104,c0002011,u0064,p000726,2026-01-13 06:21:19,before_policy,1
cl0006863,u0146,c0002011,u0064,p000726,2026-01-13 08:00:19,before_policy,1
cl0006864,u0157,c0002011,u0064,p000726,2026-01-13 02:42:19,before_policy,1
cl0006865,u0347,c0002012,u0290,p000726,2026-01-12 20:16:19,before_policy,0
cl0006866,u0192,c0002012,u0290,p000726,2026-01-12 22:52:19,before_policy,0
cl0006867,u0200,c0002012,u0290,p000726,2026-01-13 04:27:19,before_policy,1
cl0006868,u0022,c0002012,u0290,p000726,2026-01-12 21:26:19,before_policy,0
cl0006869,u0156,c0002013,u0300,p000726,2026-01-12 08:28:19,before_policy,0
cl0006870,u0173,c0002013,u0300,p000726,2026-01-12 02:42:19,before_policy,0
cl0006871,u0227,c0002013,u0300,p000726,2026-01-12 10:07:19,before_policy,1
cl0006872,u0065,c0002013,u0300,p000726,2026-01-12 05:03:19,before_policy,0
cl0006873,u0255,c0002013,u0300,p000726,2026-01-12 09:13:19,before_policy,0
cl0006874,u0215,c0002014,u0343,p000726,2026-01-12 10:53:19,before_policy,1
cl0006875,u0226,c0002014,u0343,p000726,2026-01-12 07:51:19,before_policy,0
cl0006876,u0208,c0002015,u0193,p000727,2026-03-12 14:23:53,after_policy,1
cl0006877,u0154,c0002015,u0193,p000727,2026-03-12 22:05:53,after_policy,1
cl0006878,u0076,c0002015,u0193,p000727,2026-03-12 17:00:53,after_policy,1
cl0006879,u0323,c0002016,u0237,p000728,2026-03-14 03:15:53,after_policy,1
cl0006880,u0013,c0002016,u0237,p000728,2026-03-13 21:08:53,after_policy,1
cl0006881,u0121,c0002016,u0237,p000728,2026-03-13 19:14:53,after_policy,1
cl0006882,u0032,c0002016,u0237,p000728,2026-03-14 05:03:53,after_policy,1
cl0006883,u0024,c0002016,u0237,p000728,2026-03-13 22:52:53,after_policy,1
cl0006884,u0314,c0002017,u0261,p000728,2026-03-14 00:21:53,after_policy,1
cl0006885,u0199,c0002017,u0261,p000728,2026-03-14 07:27:53,after_policy,1
cl0006886,u0237,c0002017,u0261,p000728,2026-03-14 01:45:53,after_policy,1
cl0006887,u0169,c0002017,u0261,p000728,2026-03-14 08:00:53,after_policy,1
cl0006888,u0210,c0002017,u0261,p000728,2026-03-14 08:08:53,after_policy,1
cl0006889,u0327,c0002017,u0261,p000728,2026-03-14 03:24:53,after_policy,0
cl0006890,u0314,c0002018,u0329,p000729,2026-04-17 23:53:33,after_policy,0
cl0006891,u0334,c0002018,u0329,p000729,2026-04-17 20:17:33,after_policy,1
cl0006892,u0223,c0002018,u0329,p000729,2026-04-17 23:12:33,after_policy,1
cl0006893,u0041,c0002018,u0329,p000729,2026-04-17 21:51:33,after_policy,1
cl0006894,u0100,c0002018,u0329,p000729,2026-04-17 18:17:33,after_policy,1
cl0006895,u0176,c0002018,u0329,p000729,2026-04-17 16:50:33,after_policy,1
cl0006896,u0064,c0002019,u0214,p000730,2026-01-15 06:50:43,before_policy,0
cl0006897,u0039,c0002019,u0214,p000730,2026-01-15 06:04:43,before_policy,0
cl0006898,u0078,c0002020,u0327,p000730,2026-01-14 14:10:43,before_policy,0
cl0006899,u0004,c0002020,u0327,p000730,2026-01-14 16:50:43,before_policy,1
cl0006900,u0088,c0002020,u0327,p000730,2026-01-14 19:33:43,before_policy,0
cl0006901,u0289,c0002020,u0327,p000730,2026-01-15 01:19:43,before_policy,1
cl0006902,u0260,c0002021,u0088,p000731,2026-03-11 00:21:21,after_policy,1
cl0006903,u0097,c0002021,u0088,p000731,2026-03-11 00:27:21,after_policy,1
cl0006904,u0045,c0002021,u0088,p000731,2026-03-10 23:35:21,after_policy,1
cl0006905,u0136,c0002021,u0088,p000731,2026-03-10 19:35:21,after_policy,0
cl0006906,u0173,c0002021,u0088,p000731,2026-03-10 18:32:21,after_policy,1
cl0006907,u0097,c0002022,u0214,p000731,2026-03-11 05:54:21,after_policy,1
cl0006908,u0102,c0002022,u0214,p000731,2026-03-10 20:43:21,after_policy,1
cl0006909,u0064,c0002023,u0233,p000732,2026-01-22 05:36:54,before_policy,1
cl0006910,u0104,c0002023,u0233,p000732,2026-01-22 01:32:54,before_policy,1
cl0006911,u0042,c0002023,u0233,p000732,2026-01-22 00:44:54,before_policy,0
cl0006912,u0112,c0002024,u0333,p000732,2026-01-22 08:54:54,before_policy,0
cl0006913,u0351,c0002024,u0333,p000732,2026-01-22 09:34:54,before_policy,1
cl0006914,u0192,c0002024,u0333,p000732,2026-01-22 12:38:54,before_policy,1
cl0006915,u0051,c0002024,u0333,p000732,2026-01-22 10:34:54,before_policy,1
cl0006916,u0130,c0002024,u0333,p000732,2026-01-22 10:49:54,before_policy,1
cl0006917,u0087,c0002025,u0067,p000732,2026-01-22 09:45:54,before_policy,1
cl0006918,u0242,c0002025,u0067,p000732,2026-01-22 03:39:54,before_policy,0
cl0006919,u0172,c0002025,u0067,p000732,2026-01-21 23:35:54,before_policy,1
cl0006920,u0255,c0002025,u0067,p000732,2026-01-22 07:19:54,before_policy,1
cl0006921,u0048,c0002025,u0067,p000732,2026-01-22 01:10:54,before_policy,0
cl0006922,u0049,c0002026,u0287,p000733,2026-03-15 10:58:19,after_policy,1
cl0006923,u0181,c0002026,u0287,p000733,2026-03-15 03:37:19,after_policy,1
cl0006924,u0161,c0002026,u0287,p000733,2026-03-15 05:09:19,after_policy,0
cl0006925,u0276,c0002026,u0287,p000733,2026-03-15 11:56:19,after_policy,1
cl0006926,u0213,c0002026,u0287,p000733,2026-03-15 10:30:19,after_policy,1
cl0006927,u0326,c0002027,u0348,p000733,2026-03-15 03:34:19,after_policy,1
cl0006928,u0142,c0002027,u0348,p000733,2026-03-15 08:22:19,after_policy,1
cl0006929,u0129,c0002027,u0348,p000733,2026-03-15 06:42:19,after_policy,0
cl0006930,u0042,c0002027,u0348,p000733,2026-03-15 03:47:19,after_policy,1
cl0006931,u0052,c0002028,u0287,p000733,2026-03-14 21:24:19,after_policy,1
cl0006932,u0074,c0002028,u0287,p000733,2026-03-14 17:06:19,after_policy,1
cl0006933,u0244,c0002029,u0298,p000733,2026-03-14 18:33:19,after_policy,1
cl0006934,u0240,c0002029,u0298,p000733,2026-03-14 14:05:19,after_policy,1
cl0006935,u0304,c0002029,u0298,p000733,2026-03-14 13:41:19,after_policy,1
cl0006936,u0094,c0002029,u0298,p000733,2026-03-14 10:29:19,after_policy,1
cl0006937,u0247,c0002029,u0298,p000733,2026-03-14 21:59:19,after_policy,0
cl0006938,u0068,c0002030,u0066,p000733,2026-03-15 00:15:19,after_policy,1
cl0006939,u0294,c0002031,u0194,p000733,2026-03-15 00:39:19,after_policy,1
cl0006940,u0213,c0002031,u0194,p000733,2026-03-15 02:45:19,after_policy,1
cl0006941,u0346,c0002031,u0194,p000733,2026-03-14 21:01:19,after_policy,0
cl0006942,u0181,c0002031,u0194,p000733,2026-03-14 21:56:19,after_policy,1
cl0006943,u0327,c0002031,u0194,p000733,2026-03-14 23:55:19,after_policy,1
cl0006944,u0074,c0002031,u0194,p000733,2026-03-15 05:12:19,after_policy,1
cl0006945,u0004,c0002031,u0194,p000733,2026-03-15 07:25:19,after_policy,1
cl0006946,u0279,c0002032,u0242,p000734,2026-01-28 06:05:42,before_policy,1
cl0006947,u0346,c0002032,u0242,p000734,2026-01-28 07:46:42,before_policy,1
cl0006948,u0011,c0002032,u0242,p000734,2026-01-28 04:55:42,before_policy,1
cl0006949,u0147,c0002033,u0357,p000734,2026-01-27 14:12:42,before_policy,1
cl0006950,u0137,c0002034,u0021,p000734,2026-01-27 22:53:42,before_policy,1
cl0006951,u0023,c0002035,u0283,p000734,2026-01-27 06:26:42,before_policy,1
cl0006952,u0169,c0002035,u0283,p000734,2026-01-27 04:30:42,before_policy,1
cl0006953,u0243,c0002036,u0118,p000735,2026-03-18 17:13:53,after_policy,1
cl0006954,u0041,c0002036,u0118,p000735,2026-03-18 11:08:53,after_policy,1
cl0006955,u0216,c0002036,u0118,p000735,2026-03-18 17:44:53,after_policy,1
cl0006956,u0229,c0002037,u0227,p000735,2026-03-19 10:04:53,after_policy,1
cl0006957,u0183,c0002037,u0227,p000735,2026-03-19 08:37:53,after_policy,1
cl0006958,u0248,c0002037,u0227,p000735,2026-03-19 10:50:53,after_policy,1
cl0006959,u0331,c0002037,u0227,p000735,2026-03-19 04:20:53,after_policy,1
cl0006960,u0130,c0002038,u0174,p000735,2026-03-18 16:29:53,after_policy,1
cl0006961,u0087,c0002039,u0079,p000736,2026-04-15 03:22:13,after_policy,1
cl0006962,u0263,c0002039,u0079,p000736,2026-04-15 04:00:13,after_policy,1
cl0006963,u0066,c0002039,u0079,p000736,2026-04-15 02:07:13,after_policy,1
cl0006964,u0186,c0002039,u0079,p000736,2026-04-15 00:30:13,after_policy,1
cl0006965,u0097,c0002039,u0079,p000736,2026-04-15 09:00:13,after_policy,1
cl0006966,u0007,c0002040,u0295,p000736,2026-04-15 13:41:13,after_policy,1
cl0006967,u0359,c0002040,u0295,p000736,2026-04-15 14:55:13,after_policy,1
cl0006968,u0336,c0002040,u0295,p000736,2026-04-15 10:42:13,after_policy,0
cl0006969,u0194,c0002040,u0295,p000736,2026-04-15 15:23:13,after_policy,1
cl0006970,u0289,c0002040,u0295,p000736,2026-04-15 17:22:13,after_policy,1
cl0006971,u0241,c0002040,u0295,p000736,2026-04-15 13:34:13,after_policy,1
cl0006972,u0257,c0002041,u0248,p000738,2026-04-23 15:42:16,after_policy,1
cl0006973,u0028,c0002042,u0307,p000738,2026-04-23 13:16:16,after_policy,1
cl0006974,u0072,c0002042,u0307,p000738,2026-04-23 21:52:16,after_policy,1
cl0006975,u0330,c0002042,u0307,p000738,2026-04-23 16:41:16,after_policy,1
cl0006976,u0254,c0002042,u0307,p000738,2026-04-23 12:21:16,after_policy,1
cl0006977,u0251,c0002042,u0307,p000738,2026-04-23 19:53:16,after_policy,1
cl0006978,u0281,c0002042,u0307,p000738,2026-04-23 11:27:16,after_policy,1
cl0006979,u0194,c0002043,u0074,p000738,2026-04-24 01:57:16,after_policy,1
cl0006980,u0315,c0002043,u0074,p000738,2026-04-23 18:35:16,after_policy,0
cl0006981,u0285,c0002043,u0074,p000738,2026-04-23 19:45:16,after_policy,1
cl0006982,u0094,c0002043,u0074,p000738,2026-04-23 20:22:16,after_policy,1
cl0006983,u0038,c0002043,u0074,p000738,2026-04-23 17:37:16,after_policy,1
cl0006984,u0298,c0002043,u0074,p000738,2026-04-24 02:04:16,after_policy,1
cl0006985,u0036,c0002044,u0087,p000739,2026-04-16 20:11:04,after_policy,0
cl0006986,u0079,c0002044,u0087,p000739,2026-04-17 01:50:04,after_policy,1
cl0006987,u0088,c0002044,u0087,p000739,2026-04-16 21:40:04,after_policy,1
cl0006988,u0263,c0002044,u0087,p000739,2026-04-17 01:49:04,after_policy,1
cl0006989,u0346,c0002046,u0227,p000740,2026-02-25 10:32:06,before_policy,1
cl0006990,u0145,c0002046,u0227,p000740,2026-02-25 08:04:06,before_policy,1
cl0006991,u0223,c0002046,u0227,p000740,2026-02-25 15:59:06,before_policy,1
cl0006992,u0173,c0002048,u0035,p000740,2026-02-25 08:43:06,before_policy,0
cl0006993,u0179,c0002048,u0035,p000740,2026-02-25 03:51:06,before_policy,1
cl0006994,u0145,c0002048,u0035,p000740,2026-02-25 00:20:06,before_policy,1
cl0006995,u0178,c0002048,u0035,p000740,2026-02-25 06:11:06,before_policy,0
cl0006996,u0215,c0002048,u0035,p000740,2026-02-25 07:05:06,before_policy,1
cl0006997,u0191,c0002049,u0105,p000741,2026-01-12 19:37:42,before_policy,1
cl0006998,u0110,c0002049,u0105,p000741,2026-01-12 18:29:42,before_policy,1
cl0006999,u0227,c0002050,u0055,p000741,2026-01-12 22:33:42,before_policy,1
cl0007000,u0027,c0002051,u0236,p000742,2026-03-10 05:10:02,after_policy,1
cl0007001,u0072,c0002051,u0236,p000742,2026-03-10 05:10:02,after_policy,1
cl0007002,u0106,c0002051,u0236,p000742,2026-03-10 13:48:02,after_policy,0
cl0007003,u0273,c0002051,u0236,p000742,2026-03-10 07:08:02,after_policy,0
cl0007004,u0114,c0002051,u0236,p000742,2026-03-10 08:42:02,after_policy,1
cl0007005,u0058,c0002051,u0236,p000742,2026-03-10 07:59:02,after_policy,1
cl0007006,u0282,c0002052,u0144,p000742,2026-03-10 03:12:02,after_policy,1
cl0007007,u0256,c0002052,u0144,p000742,2026-03-10 00:40:02,after_policy,1
cl0007008,u0346,c0002052,u0144,p000742,2026-03-10 02:52:02,after_policy,1
cl0007009,u0166,c0002053,u0156,p000742,2026-03-09 16:52:02,after_policy,1
cl0007010,u0048,c0002053,u0156,p000742,2026-03-09 17:54:02,after_policy,1
cl0007011,u0237,c0002053,u0156,p000742,2026-03-10 00:42:02,after_policy,1
cl0007012,u0096,c0002053,u0156,p000742,2026-03-09 21:25:02,after_policy,1
cl0007013,u0110,c0002053,u0156,p000742,2026-03-09 19:38:02,after_policy,1
cl0007014,u0102,c0002053,u0156,p000742,2026-03-10 00:17:02,after_policy,0
cl0007015,u0089,c0002053,u0156,p000742,2026-03-09 19:54:02,after_policy,0
cl0007016,u0009,c0002054,u0080,p000743,2026-04-03 11:17:08,after_policy,1
cl0007017,u0192,c0002054,u0080,p000743,2026-04-03 15:46:08,after_policy,1
cl0007018,u0208,c0002054,u0080,p000743,2026-04-03 10:58:08,after_policy,1
cl0007019,u0044,c0002054,u0080,p000743,2026-04-03 08:58:08,after_policy,1
cl0007020,u0248,c0002054,u0080,p000743,2026-04-03 14:00:08,after_policy,1
cl0007021,u0113,c0002055,u0358,p000744,2026-02-08 06:06:46,before_policy,1
cl0007022,u0236,c0002055,u0358,p000744,2026-02-08 03:41:46,before_policy,0
cl0007023,u0224,c0002055,u0358,p000744,2026-02-08 04:07:46,before_policy,1
cl0007024,u0055,c0002055,u0358,p000744,2026-02-07 22:43:46,before_policy,1
cl0007025,u0318,c0002055,u0358,p000744,2026-02-08 04:07:46,before_policy,1
cl0007026,u0302,c0002056,u0006,p000744,2026-02-07 12:31:46,before_policy,1
cl0007027,u0255,c0002056,u0006,p000744,2026-02-07 10:26:46,before_policy,0
cl0007028,u0311,c0002057,u0359,p000745,2026-02-14 15:27:05,before_policy,1
cl0007029,u0073,c0002057,u0359,p000745,2026-02-14 20:39:05,before_policy,0
cl0007030,u0046,c0002057,u0359,p000745,2026-02-14 17:00:05,before_policy,1
cl0007031,u0304,c0002057,u0359,p000745,2026-02-14 18:45:05,before_policy,1
cl0007032,u0304,c0002058,u0086,p000746,2026-03-13 13:39:57,after_policy,1
cl0007033,u0285,c0002058,u0086,p000746,2026-03-13 05:16:57,after_policy,1
cl0007034,u0004,c0002058,u0086,p000746,2026-03-13 09:23:57,after_policy,1
cl0007035,u0184,c0002058,u0086,p000746,2026-03-13 08:20:57,after_policy,0
cl0007036,u0311,c0002058,u0086,p000746,2026-03-13 02:43:57,after_policy,1
cl0007037,u0266,c0002058,u0086,p000746,2026-03-13 09:46:57,after_policy,1
cl0007038,u0241,c0002058,u0086,p000746,2026-03-13 04:14:57,after_policy,1
cl0007039,u0345,c0002060,u0186,p000747,2026-02-04 01:04:00,before_policy,0
cl0007040,u0274,c0002060,u0186,p000747,2026-02-04 02:32:00,before_policy,1
cl0007041,u0084,c0002060,u0186,p000747,2026-02-04 01:36:00,before_policy,1
cl0007042,u0348,c0002060,u0186,p000747,2026-02-03 21:07:00,before_policy,0
cl0007043,u0325,c0002061,u0136,p000748,2026-01-02 03:01:23,before_policy,1
cl0007044,u0246,c0002061,u0136,p000748,2026-01-02 09:55:23,before_policy,1
cl0007045,u0219,c0002061,u0136,p000748,2026-01-02 07:22:23,before_policy,1
cl0007046,u0277,c0002061,u0136,p000748,2026-01-02 02:32:23,before_policy,0
cl0007047,u0263,c0002063,u0274,p000749,2026-04-30 06:17:13,after_policy,1
cl0007048,u0186,c0002063,u0274,p000749,2026-04-30 10:00:13,after_policy,1
cl0007049,u0026,c0002063,u0274,p000749,2026-04-30 02:34:13,after_policy,1
cl0007050,u0244,c0002064,u0066,p000749,2026-04-30 15:00:13,after_policy,0
cl0007051,u0132,c0002064,u0066,p000749,2026-04-30 21:16:13,after_policy,1
cl0007052,u0184,c0002064,u0066,p000749,2026-04-30 19:43:13,after_policy,1
cl0007053,u0068,c0002064,u0066,p000749,2026-04-30 11:26:13,after_policy,1
cl0007054,u0111,c0002065,u0173,p000749,2026-04-30 14:48:13,after_policy,1
cl0007055,u0103,c0002065,u0173,p000749,2026-04-30 11:13:13,after_policy,0
cl0007056,u0028,c0002065,u0173,p000749,2026-04-30 07:14:13,after_policy,0
cl0007057,u0317,c0002065,u0173,p000749,2026-04-30 15:11:13,after_policy,1
cl0007058,u0209,c0002066,u0063,p000749,2026-04-30 23:38:13,after_policy,1
cl0007059,u0102,c0002066,u0063,p000749,2026-05-01 04:41:13,after_policy,1
